Year,Month,Day,Hour,Minute,Second,nSAT,Lon,Lat,Alt1,Alt2,hAcc,vAcc,speed,speedAcc,PDOP,
2022,3,26,16,54,26,3,190846640.00,475004320.00,166999.89,127675.91,58833.96,70710.95,948.00,2425.00,213
2022,3,26,16,54,26,3,190846640.00,475004320.00,166890.89,127566.91,77426.95,102711.94,961.00,2273.00,213
2022,3,26,16,54,26,3,190846660.00,475004350.00,166980.89,127656.91,58892.96,96353.94,704.00,1586.00,213
2022,3,26,16,54,26,3,190846740.00,475004380.00,167334.89,128010.91,45927.97,86402.94,646.00,1356.00,214
2022,3,26,16,54,27,3,190846830.00,475004420.00,167464.89,128140.91,38770.98,81345.95,402.00,1163.00,214
2022,3,26,16,54,27,3,190846880.00,475004450.00,167774.89,128450.91,34107.98,78276.95,314.00,1020.00,214
2022,3,26,16,54,27,3,190846930.00,475004510.00,167965.89,128641.91,31082.98,76435.95,282.00,992.00,214
2022,3,26,16,54,27,3,190846980.00,475004540.00,168501.89,129177.91,28672.98,74717.95,215.00,984.00,214
2022,3,26,16,54,27,3,190846990.00,475004610.00,169090.89,129766.91,26879.99,73734.95,184.00,978.00,214
2022,3,26,16,54,28,3,190847040.00,475004640.00,169020.89,129696.91,25397.99,72861.95,49.00,675.00,214
2022,3,26,16,54,28,3,190847060.00,475004700.00,168846.89,129522.91,24145.99,72161.95,52.00,891.00,214
2022,3,26,16,54,28,3,190847060.00,475004770.00,167287.89,127963.91,23118.99,71675.95,96.00,839.00,214
2022,3,26,16,54,28,3,190847070.00,475004830.00,167887.89,128563.91,22223.99,70894.95,34.00,909.00,214
2022,3,26,16,54,28,3,190847090.00,475004900.00,167343.89,128019.91,21431.99,70482.95,111.00,1056.00,214
2022,3,26,16,54,29,3,190847100.00,475004960.00,167841.89,128517.91,20723.99,70119.95,226.00,1042.00,214
2022,3,26,16,54,29,3,190847100.00,475004990.00,170275.89,130951.91,20090.99,70150.95,57.00,1020.00,214
2022,3,26,16,54,29,3,190847140.00,475005020.00,170126.89,130802.91,19534.99,69945.95,26.00,770.00,214
2022,3,26,16,54,29,3,190847170.00,475005060.00,169884.89,130560.91,19075.99,69914.95,59.00,815.00,214
2022,3,26,16,54,29,3,190847200.00,475005090.00,169397.89,130073.91,18675.99,70223.95,69.00,1041.00,214
2022,3,26,16,54,30,3,190847200.00,475005120.00,169355.89,130031.91,18291.99,70145.95,87.00,1035.00,214
2022,3,26,16,54,30,3,190847200.00,475005150.00,170825.89,131501.91,17931.99,70103.95,153.00,1021.00,214
2022,3,26,16,54,30,3,190847220.00,475005150.00,170914.89,131590.91,17578.99,69667.95,239.00,988.00,214
2022,3,26,16,54,30,3,190847230.00,475005180.00,170277.89,130953.91,17258.99,69638.95,229.00,990.00,214
